assigned_to,id,doi_link,manuscript_type,novel_biologging,biologging_context,external_data,device_cat,genus,species,habitat,more_species,biologging_availability,conserv*,note,authors,title,source,year,volume,issue,doi,pub_type,source_sheet,access?,reviewed
ecn,namgail2014,doi.org/10.1093/czoolo/60.5.616,S,TRUE,W,N,L,Anas,querquedula,A,Y,N,Y,NA,"Namgail, T; Takekawa, JY; Balachandran, S; Sathiyaselvam, P; Mundkur, T; Newman, SH",Space use of wintering waterbirds in India: Influence of trophic ecology on home-range size,CURRENT ZOOLOGY,2014,60,5,10.1093/czoolo/60.5.616,J,ecn,NA,TRUE
ecn,vardanis2011,doi.org/10.1098/rsbl.2010.1180,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vardanis, Y; Klaassen, RHG; Strandberg, R; Alerstam, T",Individuality in bird migration: routes and timing,BIOLOGY LETTERS,2011,7,4,10.1098/rsbl.2010.1180,J,ecn,NA,TRUE
ecn,hart2012a,doi.org/10.1016/j.biocon.2011.10.030,S,TRUE,W,Y,L,Caretta,caretta,M,N,Y,Y,NA,"Hart, KM; Lamont, MM; Fujisaki, I; Tucker, AD; Carthy, RR",Common coastal foraging areas for loggerheads in the Gulf of Mexico: Opportunities for marine conservation,BIOLOGICAL CONSERVATION,2012,145,1,10.1016/j.biocon.2011.10.030,J,ecn,NA,TRUE
ecn,pape2015a,doi.org/10.1890/ES15-00169.1,S,TRUE,W,Y,L,Rangifer,tarandus tarandus,T,N,N,N,NA,"Pape, R; Loffler, J",Seasonality of habitat selection shown to buffer alpine reindeer pastoralism against climate variability,ECOSPHERE,2015,6,12,10.1890/ES15-00169.1,J,ecn,NA,TRUE
ecn,lander2011,doi.org/10.1016/j.jtbi.2011.01.015,S,TRUE,W,Y,L,Eumetopias,jubatus,M,N,N,N,NA,"Lander, ME; Logsdon, ML; Loughlin, TR; Van Blaricom, GR",Spatial patterns and scaling behaviors of Steller sea lion (Eumetopias jubatus) distributions and their environment,JOURNAL OF THEORETICAL BIOLOGY,2011,274,1,10.1016/j.jtbi.2011.01.015,J,ecn,NA,TRUE
ecn,etherington2010,doi.org/10.1071/WR09151,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Etherington, TR; Pietravalle, S; Cowan, DP",Visualising uncertainty in radio-telemetry wildlife-tracking data to aid better study design,WILDLIFE RESEARCH,2010,37,6,10.1071/WR09151,J,ecn,NA,TRUE
ecn,pricerees2014,doi.org/10.1111/1365-2435.12189,S,TRUE,W,Y,LI,Tiliqua,multifasciata,T,Y,N,N,NA,"Price-Rees, SJ; Lindstrom, T; Brown, GP; Shine, R","The effects of weather conditions on dispersal behaviour of free-ranging lizards (Tiliqua, Scincidae) in tropical Australia",FUNCTIONAL ECOLOGY,2014,28,2,10.1111/1365-2435.12189,J,ecn,NA,TRUE
ecn,kranstauber2019,doi.org/10.1186/s40462-019-0167-3,M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kranstauber, B",Modelling animal movement as Brownian bridges with covariates,MOVEMENT ECOLOGY,2019,7,NA,10.1186/s40462-019-0167-3,J,ecn,NA,TRUE
ecn,heard2008,doi.org/10.2193/2007-175,S,TRUE,W,N,L,Ursus,arctos,T,N,N,N,NA,"Heard, DC; Ciarniello, LM; Seip, DR",Grizzly bear behavior and global positioning system collar fix rates,JOURNAL OF WILDLIFE MANAGEMENT,2008,72,3,10.2193/2007-175,J,ecn,NA,TRUE
ecn,moreau2009,doi.org/10.1016/j.applanim.2009.04.008,S,TRUE,D,N,LI,Capra,aegagrus,T,N,N,N,NA,"Moreau, M; Siebert, S; Buerkert, A; Schlecht, E",Use of a tri-axial accelerometer for automated recording and classification of goats' grazing behaviour,APPLIED ANIMAL BEHAVIOUR SCIENCE,2009,119,1677888000,10.1016/j.applanim.2009.04.008,J,ecn,NA,TRUE
ecn,lethbridge2010,doi.org/10.1071/RJ09050,S,TRUE,W,Y,L,Camelus,dromedarius,T,N,N,N,NA,"Lethbridge, MR; Anderson, N; Harper, ML; Gee, P",Movements and landscape use of camels in central Australia revealed by GPS satellite,RANGELAND JOURNAL,2010,32,1,10.1071/RJ09050,J,ecn,NA,TRUE
ecn,brissoncuradeau2021,doi.org/10.1007/s00227-021-03968-y,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brisson-Curadeau, E; Handrich, Y; Elliott, KH; Bost, CA",Accelerometry predicts prey-capture rates in the deep-diving king penguin Aptenodytes patagonicus,MARINE BIOLOGY,2021,168,10,10.1007/s00227-021-03968-y,J,ecn,NA,TRUE
ecn,eriksen2011,doi.org/10.1016/j.anbehav.2010.11.011,S,TRUE,W,N,L,Canis,lupus,T,Y,N,N,NA,"Eriksen, A; Wabakken, P; Zimmermann, B; Andreassen, HP; Arnemo, JM; Gundersen, H; Liberg, O; Linnell, J; Milner, JM; Pedersen, HC; Sand, H; Solberg, EJ; Storaas, T",Activity patterns of predator and prey: a simultaneous study of GPS-collared wolves and moose,ANIMAL BEHAVIOUR,2011,81,2,10.1016/j.anbehav.2010.11.011,J,ecn,NA,TRUE
ecn,wilkinson2019,doi.org/10.1186/s40462-019-0178-0,S,TRUE,W,Y,L,Pelecanus,occidentalis carolinensis,M,N,Y,N,NA,"Wilkinson, BP; Satge, YG; Lamb, JS; Jodice, PGR",Tropical cyclones alter short-term activity patterns of a coastal seabird,MOVEMENT ECOLOGY,2019,7,1,10.1186/s40462-019-0178-0,J,ecn,NA,TRUE
ecn,literak2022,doi.org/10.1007/s10336-021-01950-5,S,TRUE,W,N,L,Milvus,milvus,T,N,N,N,NA,"Literak, I; Raab, R; Skrabal, J; Vyhnal, S; Dostal, M; Matusik, H; Makon, K; Maderic, B; Spakovszky, P",Dispersal and philopatry in Central European Red Kites Milvus milvus,JOURNAL OF ORNITHOLOGY,2022,163,2,10.1007/s10336-021-01950-5,J,ecn,NA,TRUE
ecn,hart2018a,doi.org/10.1002/ece3.4691,S,TRUE,W,Y,L,Lepidochelys,kempi,M,Y,Y,N,NA,"Hart, KM; Iverson, AR; Fujisaki, I; Lamont, MM; Bucklin, D; Shaver, DJ",Sympatry or syntopy? Investigating drivers of distribution and co-occurrence for two imperiled sea turtle species in Gulf of Mexico neritic waters,ECOLOGY AND EVOLUTION,2018,8,24,10.1002/ece3.4691,J,ecn,NA,TRUE
ecn,jensen2020,doi.org/10.1186/s40317-020-00212-0,S,TRUE,W,N,LE,Rachycentron,canadum,T,N,Y,Y,NA,"Jensen, DR; Graves, JE","Movements, habitat utilization, and post-release survival of cobia (Rachycentron canadum) that summer in Virginia waters assessed using pop-up satellite archival tags",ANIMAL BIOTELEMETRY,2020,8,1,10.1186/s40317-020-00212-0,J,ecn,NA,TRUE
ecn,seward2021,doi.org/10.1111/ibi.12849,S,TRUE,W,N,L,Sterna,paradisaea,T,N,N,N,NA,"Seward, A; Taylor, RC; Perrow, MR; Berridge, RJ; Bowgen, KM; Dodd, S; Johnstone, I; Bolton, M",Effect of GPS tagging on behaviour and marine distribution of breeding Arctic Terns Sterna paradisaea,IBIS,2021,163,1,10.1111/ibi.12849,J,ecn,NA,TRUE
ecn,cox2020,doi.org/10.1002/ece3.5905,S,TRUE,W,Y,LI,Mirounga,leonina,M,N,Y,N,NA,"Cox, SL; Authier, M; Orgeret, F; Weimerskirch, H; Guinet, C",High mortality rates in a juvenile free-ranging marine predator and links to dive and forage ability,ECOLOGY AND EVOLUTION,2020,10,1,10.1002/ece3.5905,J,ecn,NA,TRUE
ecn,michelangeli2022,doi.org/10.1111/1365-2656.13616,S,TRUE,W,Y,L,Tiliqua,rugosa,T,N,Y,N,NA,"Michelangeli, M; Payne, E; Spiegel, O; Sinn, DL; Leu, ST; Gardner, MG; Sih, A","Personality, spatiotemporal ecological variation and resident/explorer movement syndromes in the sleepy lizard",JOURNAL OF ANIMAL ECOLOGY,2022,91,1,10.1111/1365-2656.13616,J,ecn,NA,TRUE
ecn,creel2013,doi.org/10.1002/ece3.896,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Creel, S; Winnie, JA; Christianson, D","Underestimating the frequency, strength and cost of antipredator responses with data from GPS collars: an example with wolves and elk",ECOLOGY AND EVOLUTION,2013,3,16,10.1002/ece3.896,J,ecn,NA,TRUE
ecn,lok2023,doi.org/10.1186/s40317-022-00315-w,S,TRUE,W,N,LI,Platalea,leucorodia,T,N,Y,Y,NA,"Lok, T; van der Geest, M; Bom, RA; de Goeij, P; Piersma, T; Bouten, W",Prey ingestion rates revealed by back-mounted accelerometers in Eurasian spoonbills,ANIMAL BIOTELEMETRY,2023,11,1,10.1186/s40317-022-00315-w,J,ecn,NA,TRUE
ecn,barr2021,doi.org/10.1071/WR20183,S,TRUE,W,N,L,Eretmochelys,imbricata,M,N,N,Y,NA,"Barr, CE; Hamann, M; Shimada, T; Bell, I; Limpus, CJ; Ferguson, J",Post-nesting movements and feeding ground distribution by the hawksbill turtle (Eretmochelys imbricata) from rookeries in the Torres Strait,WILDLIFE RESEARCH,2021,48,7,10.1071/WR20183,J,ecn,NA,TRUE
ecn,schulte2021,doi.org/10.3390/ani11123580,S,TRUE,W,N,L,Ursus,arctos,T,N,Y,Y,NA,"Schulte, L; De Angelis, D; Babic, N; Reljic, S",Very Small Home Ranges of Two Gravid European Brown Bears during Hyperphagia,ANIMALS,2021,11,12,10.3390/ani11123580,J,ecn,NA,TRUE
ecn,farrell2008,doi.org/10.1086/592057,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Farrell, AP; Hinch, SG; Cooke, SJ; Patterson, DA; Crossin, GT; Lapointe, M; Mathes, MT",Pacific Salmon in Hot Water: Applying Aerobic Scope Models and Biotelemetry to Predict the Success of Spawning Migrations,PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY,2008,81,6,10.1086/592057,J,ecn,NA,TRUE
ecn,standfuss2022,doi.org/10.1002/rse2.251,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standfuss, I; Geiss, C; Nathan, R; Rotics, S; Scacco, M; Kerr, G; Taubenbock, H",Time series enable the characterization of small-scale vegetation dynamics that influence fine-scale animal behavior - an example from white storks' foraging behavior,REMOTE SENSING IN ECOLOGY AND CONSERVATION,2022,8,3,10.1002/rse2.251,J,ecn,NA,TRUE
ecn,soloveva2016,doi.org/10.1134/S1067413616040135,S,TRUE,W,Y,L,Phoca,largha,M,N,N,Y,NA,"Solov'eva, MA; Glazov, DM; Kuznetsova, DM; Rozhnov, VV",Movements of spotted seals (Phoca largha) in the Sea of Okhotsk according to satellite tagging data,RUSSIAN JOURNAL OF ECOLOGY,2016,47,4,10.1134/S1067413616040135,J,ecn,NA,TRUE
ecn,palmer2023,doi.org/10.3389/fmars.2022.1067660,S,TRUE,W,N,L,Pseudorca,crassidens,M,N,Y,Y,NA,"Palmer, C; Martien, KK; Raudino, H; Robertson, KM; Withers, A; Withers, E; Risk, R; Cooper, D; D'Cruz, E; Jungine, E; Barrow, D; Cuff, N; Lane, A; Keynes, D; Waples, K; Malpartida, A; Banks, S",Evidence of resident coastal population(s) of false killer whales (Pseudorca crassidens) in northern Australian waters,FRONTIERS IN MARINE SCIENCE,2023,9,NA,10.3389/fmars.2022.1067660,J,ecn,NA,TRUE
ecn,wang2021,doi.org/10.1186/s40317-021-00248-w,M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wang, L; Diakogiannis, F; Mills, S; Bajema, N; Atkinson, I; Bishop-Hurley, GJ; Charmley, E",A noise robust automatic radiolocation animal tracking system,ANIMAL BIOTELEMETRY,2021,9,1,10.1186/s40317-021-00248-w,J,ecn,NA,TRUE
ecn,hagihara2011,doi.org/10.1016/j.jembe.2011.01.001,S,TRUE,W,N,I,Dugong,dugon,M,N,N,N,NA,"Hagihara, R; Jones, RE; Sheppard, JK; Hodgson, AJ; Marsh, H",Minimizing errors in the analysis of dive recordings from shallow-diving animals,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2011,399,2,10.1016/j.jembe.2011.01.001,J,ecn,NA,TRUE
ecn,krofel2013,doi.org/10.1007/s11284-012-1005-x,S,TRUE,W,Y,L,Lynx,lynx,T,N,N,Y,NA,"Krofel, M; Skrbinsek, T; Kos, I","Use of GPS location clusters analysis to study predation, feeding, and maternal behavior of the Eurasian lynx",ECOLOGICAL RESEARCH,2013,28,1,10.1007/s11284-012-1005-x,J,ecn,NA,TRUE
ecn,revelles2007a,doi.org/10.1016/j.jembe.2007.03.013,S,TRUE,W,Y,L,Caretta,caretta,M,N,N,N,NA,"Revelles, M; Isem-Fontanet, J; Cardona, L; Felix, MS; Carreras, C; Aguilar, A","Mesoscale eddies, surface circulation and the scale of habitat selection by immature loggerhead sea turtles",JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2007,347,1672617600,10.1016/j.jembe.2007.03.013,J,ecn,NA,TRUE
ecn,nakamura2014,doi.org/10.1007/s00227-014-2416-8,S,TRUE,W,Y,IE,Mola,mola,M,N,N,N,NA,"Nakamura, I; Sato, K",Ontogenetic shift in foraging habit of ocean sunfish Mola mola from dietary and behavioral studies,MARINE BIOLOGY,2014,161,6,10.1007/s00227-014-2416-8,J,ecn,NA,TRUE
ecn,reynolds2017,doi.org/10.1111/ddi.12618,S,TRUE,W,Y,LI,Rhincodon,typus,M,N,N,Y,NA,"Reynolds, SD; Norman, BM; Beger, M; Franklin, CE; Dwyer, RG","Movement, distribution and marine reserve use by an endangered migratory giant",DIVERSITY AND DISTRIBUTIONS,2017,23,11,10.1111/ddi.12618,J,ecn,NA,TRUE
ecn,rasiulis2014,doi.org/10.1002/jwmg.722,S,FALSE,W,N,L,Rangifer,tarandus,T,N,N,N,NA,"Rasiulis, AL; Festa-Bianchet, M; Couturier, S; Cote, SD",The effect of radio-collar weight on survival of migratory caribou,JOURNAL OF WILDLIFE MANAGEMENT,2014,78,5,10.1002/jwmg.722,J,ecn,NA,TRUE
ecn,dyson2020,doi.org/10.1676/1559-4491-132.2.441,S,TRUE,W,N,L,Anas,platyrhynchos,A,N,N,Y,NA,"Dyson, ME; Slattery, SM; Fedy, BC",There and back again: Breeding season movement of a female Mallard (Anas platyrhynchos) across the boreal forest and prairie potholes,WILSON JOURNAL OF ORNITHOLOGY,2020,132,2,10.1676/1559-4491-132.2.441,J,ecn,NA,TRUE
ecn,brown2011,doi.org/10.1007/s11160-010-9183-5,P,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brown, RS; Eppard, MB; Murchie, KJ; Nielsen, JL; Cooke, SJ",An introduction to the practical and ethical perspectives on the need to advance and standardize the intracoelomic surgical implantation of electronic tags in fish,REVIEWS IN FISH BIOLOGY AND FISHERIES,2011,21,1,10.1007/s11160-010-9183-5,J,ecn,NA,TRUE
ecn,lush2016,doi.org/10.1111/jzo.12308,S,TRUE,W,N,I,Lepus,europaeus,T,N,N,Y,NA,"Lush, L; Ellwood, S; Markham, A; Ward, AI; Wheeler, P",Use of tri-axial accelerometers to assess terrestrial mammal behaviour in the wild,JOURNAL OF ZOOLOGY,2016,298,4,10.1111/jzo.12308,J,ecn,NA,TRUE
ecn,chiang2013,doi.org/10.6119/JMST-013-1220-15,S,TRUE,W,Y,IE,Istiophorus,platypterus,M,N,N,N,NA,"Chiang, WC; Kawabe, R; Musyl, MK; Sun, CL; Hung, HM; Lin, HC; Watanabe, S; Furukawa, S; Chen, WY; Chen, YK; Liu, DC",DIEL OSCILLATIONS IN SAILFISH VERTICAL MOVEMENT BEHAVIOR IN THE EAST CHINA SEA,JOURNAL OF MARINE SCIENCE AND TECHNOLOGY-TAIWAN,2013,21,NA,10.6119/JMST-013-1220-15,J,ecn,NA,TRUE
ecn,diouf2016,doi.org/10.3390/ijerph13100998,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diouf, A; Thiam, M; Idohou-Dossou, N; Diongue, O; Megne, N; Diallo, K; Sembene, PM; Wade, S",Physical Activity Level and Sedentary Behaviors among Public School Children in Dakar (Senegal) Measured by PAQ-C and Accelerometer: Preliminary Results,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,2016,13,10,10.3390/ijerph13100998,J,ecn,NA,TRUE
ecn,jansen2019,doi.org/10.2981/wlb.00579,S,TRUE,W,N,L,Caracal,caracal,T,N,N,N,NA,"Jansen, C; Leslie, AJ; Cristescu, B; Teichman, KJ; Martins, Q","Determining the diet of an African mesocarnivore, the caracal: scat or GPS cluster analysis?",WILDLIFE BIOLOGY,2019,NA,NA,10.2981/wlb.00579,J,ecn,NA,TRUE
ecn,spiessberger2023,doi.org/10.3390/d15030328,S,TRUE,W,N,I,Bufotes,viridis,T,N,Y,Y,NA,"Spiessberger, M; Burgstaller, S; Mesnil, M; Painter, MS; Landler, L",Telemetry and Accelerometer Tracking of Green Toads in an Urban Habitat: Methodological Notes and Preliminary Findings,DIVERSITY-BASEL,2023,15,3,10.3390/d15030328,J,ecn,NA,TRUE
ecn,solovyeva2019,doi.org/10.1134/S0044513419090113,S,TRUE,W,N,L,Phoca,largha,M,N,N,N,NA,"Solovyeva, MA; Kuznetsova, DM; Glazov, DM; Burkanov, VN; Rozhnov, VV",THE FIRST DATA ON THE USE OF THE PACIFIC OCEAN AQUATORY BY OKHOTSK SEA SPOTTED SEALS (PHOCA LARGHA),ZOOLOGICHESKY ZHURNAL,2019,98,9,10.1134/S0044513419090113,J,ecn,NA,TRUE
ecn,franks2021,doi.org/10.3389/fmars.2021.744202,S,TRUE,W,N,LE,Carcharodon,carcharias,M,N,Y,Y,NA,"Franks, BR; Tyminski, JP; Hussey, NE; Braun, CD; Newton, AL; Thorrold, SR; Fischer, GC; McBride, B; Hueter, RE",Spatio-Temporal Variability in White Shark (Carcharodon carcharias) Movement Ecology During Residency and Migration Phases in the Western North Atlantic,FRONTIERS IN MARINE SCIENCE,2021,8,NA,10.3389/fmars.2021.744202,J,ecn,NA,TRUE
ecn,ericsson2015a,doi.org/10.1007/s10344-015-0968-7,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ericsson, G; Dettki, H; Neumann, W; Arnemo, JM; Singh, NJ",Offset between GPS collar-recorded temperature in moose and ambient weather station data,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,2015,61,6,10.1007/s10344-015-0968-7,J,ecn,NA,TRUE
ecn,pagano2019,doi.org/10.1002/ece3.5053,S,TRUE,W,N,LI,Ursus,maritimus,T,N,Y,Y,NA,"Pagano, AM; Williams, TM",Estimating the energy expenditure of free-ranging polar bears using tri-axial accelerometers: A validation with doubly labeled water,ECOLOGY AND EVOLUTION,2019,9,7,10.1002/ece3.5053,J,ecn,NA,TRUE
ecn,karl2019,doi.org/10.1016/j.rama.2019.08.003,S,TRUE,D,N,L,Bos,taurus,T,N,N,N,NA,"Karl, JW; Sprinkle, JE",Low-Cost Livestock Global Positioning System Collar from Commercial Off-the-Shelf Parts,RANGELAND ECOLOGY & MANAGEMENT,2019,72,6,10.1016/j.rama.2019.08.003,J,ecn,NA,TRUE
ecn,overton2022,doi.org/10.1186/s40462-022-00324-7,M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Overton, C; Casazza, M; Bretz, J; McDuie, F; Matchett, E; Mackell, D; Lorenz, A; Mott, A; Herzog, M; Ackerman, J",Machine learned daily life history classification using low frequency tracking data and automated modelling pipelines: application to North American waterfowl,MOVEMENT ECOLOGY,2022,10,1,10.1186/s40462-022-00324-7,J,ecn,NA,TRUE
ecn,munden2021,doi.org/10.1111/2041-210X.13574,S,TRUE,W,Y,LI,Capra,aegagrus,T,N,Y,N,NA,"Munden, R; Borger, L; Wilson, RP; Redcliffe, J; Brown, R; Garel, M; Potts, JR",Why did the animal turn? Time-varying step selection analysis for inference between observed turning-points in high frequency data,METHODS IN ECOLOGY AND EVOLUTION,2021,12,5,10.1111/2041-210X.13574,J,ecn,NA,TRUE
ecn,narazaki2021,doi.org/10.1016/j.isci.2021.102221,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Narazaki, T; Nakamura, I; Aoki, K; Iwata, T; Shiomi, K; Luschi, P; Suganuma, H; Meyer, CG; Matsumoto, R; Bost, CA; Handrich, Y; Amano, M; Okamoto, R; Mori, K; Ciccione, S; Bourjea, J; Sato, K",Similar circling movements observed across marine megafauna taxa,ISCIENCE,2021,24,4,10.1016/j.isci.2021.102221,J,ecn,NA,TRUE
ecn,alvarenga2016a,doi.org/10.1016/j.applanim.2016.05.026,S,TRUE,D,N,I,Ovis,aries,T,N,N,N,NA,"Alvarenga, FAP; Borges, I; Palkovic, L; Rodina, J; Oddy, VH; Dobos, RC",Using a three-axis accelerometer to identify and classify sheep behaviour at pasture,APPLIED ANIMAL BEHAVIOUR SCIENCE,2016,181,NA,10.1016/j.applanim.2016.05.026,J,ecn,NA,TRUE
ecn,augermethe2017,doi.org/10.3354/meps12019,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auger-Methe, M; Albertsen, CM; Jonsen, ID; Derocher, AE; Lidgard, DC; Studholme, KR; Bowen, WD; Crossin, GT; Flemming, JM",Spatiotemporal modelling of marine movement data using Template Model Builder (TMB),MARINE ECOLOGY PROGRESS SERIES,2017,565,NA,10.3354/meps12019,J,ecn,NA,TRUE
ecn,williams2020a,doi.org/10.1111/1365-2656.13094,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Williams, HJ; Taylor, LA; Benhamou, S; Bijleveld, AI; Clay, TA; de Grissac, S; Demsar, U; English, HM; Franconi, N; Gomez-Laich, A; Griffiths, RC; Kay, WP; Morales, JM; Potts, JR; Rogerson, KF; Rutz, C; Spelt, A; Trevail, AM; Wilson, RP; Borger, L",Optimizing the use of biologgers for movement ecology research,JOURNAL OF ANIMAL ECOLOGY,2020,89,1,10.1111/1365-2656.13094,J,ecn,NA,TRUE
ecn,bestley2008,doi.org/10.1111/j.1365-2656.2008.01437.x,S,TRUE,W,Y,LE,Thunnus,maccoyii,M,N,N,Y,NA,"Bestley, S; Patterson, TA; Hindell, MA; Gunn, JS",Feeding ecology of wild migratory tunas revealed by archival tag records of visceral warming,JOURNAL OF ANIMAL ECOLOGY,2008,77,6,10.1111/j.1365-2656.2008.01437.x,J,ecn,NA,TRUE
ecn,wearmouth2013,doi.org/10.1016/j.jembe.2013.02.023,S,TRUE,W,N,LE,Sepia,officinalis,M,N,N,N,NA,"Wearmouth, VJ; Durkin, OC; Bloor, ISM; McHugh, MJ; Rundle, J; Sims, DW",A method for long-term electronic tagging and tracking of juvenile and adult European common cuttlefish Sepia officinalis,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2013,447,NA,10.1016/j.jembe.2013.02.023,J,ecn,NA,TRUE
ecn,yamazaki2008,doi.org/10.2192/07GR009.1,S,TRUE,W,Y,LI,Ursus,thibetanus,T,N,N,N,NA,"Yamazaki, K; Kozakai, C; Kasai, S; Goto, Y; Koike, S; Furubayashi, K",A preliminary evaluation of activity-sensing GPS collars for estimating daily activity patterns of Japanese black bears,URSUS,2008,19,2,10.2192/07GR009.1,J,ecn,NA,TRUE
ecn,severson2019,doi.org/10.1093/condor/duz032,S,TRUE,W,N,L,Centrocercus,urophasianus,T,N,N,Y,NA,"Severson, JP; Coates, PS; Prochazka, BG; Ricca, MA; Casazza, ML; Delehanty, DJ",Global positioning system tracking devices can decrease Greater Sage-Grouse survival,CONDOR,2019,121,3,10.1093/condor/duz032,J,ecn,NA,TRUE
ecn,svoboda2013,doi.org/10.2981/12-031,S,TRUE,W,N,L,Lynx,rufus,T,N,N,N,NA,"Svoboda, NJ; Belant, JL; Beyer, DE; Duquette, JF; Martin, JA",Identifying bobcat Lynx rufus kill sites using a global positioning system,WILDLIFE BIOLOGY,2013,19,1,10.2981/12-031,J,ecn,NA,TRUE
ecn,saddler2017,doi.org/10.1242/jeb.151498,S,TRUE,W,N,LI,Balaenoptera,musculus,M,N,N,Y,NA,"Saddler, MR; Bocconcelli, A; Hickmott, LS; Chiang, G; Landea-Briones, R; Bahamonde, PA; Howes, G; Segre, PS; Sayigh, LS",Characterizing Chilean blue whale vocalizations with DTAGs: a test of using tag accelerometers for caller identification,JOURNAL OF EXPERIMENTAL BIOLOGY,2017,220,22,10.1242/jeb.151498,J,ecn,NA,TRUE
ecn,wall2014,doi.org/10.1890/13-1971.1,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wall, J; Wittemyer, G; Klinkenberg, B; Douglas-Hamilton, I",Novel opportunities for wildlife conservation and research with real-time monitoring,ECOLOGICAL APPLICATIONS,2014,24,4,10.1890/13-1971.1,J,ecn,NA,TRUE
ecn,kiersztyn2022,doi.org/10.1016/j.ecolind.2022.108583,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kiersztyn, A; Karczmarek, P; Lopucki, R; Kiersztyn, K; Nowicki, T; Perzanowski, K; Olech, W",The use of information granules to detect anomalies in spatial behavior of animals,ECOLOGICAL INDICATORS,2022,136,NA,10.1016/j.ecolind.2022.108583,J,ecn,NA,TRUE
ecn,savard2013,doi.org/10.1675/063.036.0107,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Savard, JPL; Robert, M","Relationships among Breeding, Molting and Wintering Areas of Adult Female Barrow's Goldeneyes (Bucephala islandica) in Eastern North America",WATERBIRDS,2013,36,1,10.1675/063.036.0107,J,ecn,NA,TRUE
ecn,bubley2020,doi.org/10.3354/meps13239,S,TRUE,W,N,LE,Istiophorus,platypterus,M,N,N,Y,NA,"Bubley, WJ; Galuardi, B; Dukes, AW; Jenkins, WE",Incorporating depth into habitat use descriptions for sailfish Istiophorus platypterus and habitat overlap with other billfishes in the western North Atlantic,MARINE ECOLOGY PROGRESS SERIES,2020,638,NA,10.3354/meps13239,J,ecn,NA,TRUE
ecn,perle2020,doi.org/10.1186/s40317-020-00217-9,S,TRUE,W,Y,LE,Coryphaena,hippurus,M,N,Y,N,NA,"Perle, CR; Snyder, S; Merten, W; Simmons, M; Dacey, J; Rodriguez-Sanchez, R; O'Sullivan, J; Ortega-Garcia, S",Dolphinfish movements in the Eastern Pacific Ocean of Mexico using conventional and electronic tags,ANIMAL BIOTELEMETRY,2020,8,1,10.1186/s40317-020-00217-9,J,ecn,NA,TRUE
ecn,stafford2018,doi.org/10.1016/j.dsr2.2016.11.017,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stafford, KM; Ferguson, MC; Hauser, DDW; Okkonen, SR; Berchok, CL; Citta, JJ; Clarke, JT; Garland, EC; Jones, J; Suydam, RS","Beluga whales in the western Beaufort Sea: Current state of knowledge on timing, distribution, habitat use and environmental drivers",DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,2018,152,NA,10.1016/j.dsr2.2016.11.017,J,ecn,NA,TRUE
